Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Marché Mövenpick,43.64723237089591,-79.37759119081164,Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Winners,43.6477479,-79.3745508,Clothing Store
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Works,43.648695612137146,-79.37404677271843,Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Real Mo-Mo's,43.64917104367335,-79.37492952592592,Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Vagabondo Ristorante & Lounge,43.64822172333574,-79.37529997897587,Italian Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Café Plenty,43.6491179354577,-79.37831288380438,Café
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Paddington's Pump,43.64904851225212,-79.37202375363597,Diner
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Beauty Boutique by Shoppers Drug Mart,43.64765318245337,-79.3708236331755,Cosmetics Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,B.GOOD,43.64944998001508,-79.37730407480109,Fast Food Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. James Park,43.6504248002309,-79.3723109702051,Park
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Jump,43.64814738516352,-79.37875242540652,American Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,B.GOOD,43.64959138517889,-79.37120310814649,Fast Food Restaurant
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"First Canadian Place, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
"First Canadian Place, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
"First Canadian Place, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"First Canadian Place, Underground city",43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
"First Canadian Place, Underground city",43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
"First Canadian Place, Underground city",43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
"First Canadian Place, Underground city",43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
"First Canadian Place, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
"First Canadian Place, Underground city",43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
"First Canadian Place, Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
"First Canadian Place, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.65060862138792,-79.38627956459021,Concert Hall
"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
"First Canadian Place, Underground city",43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hilton Toronto,43.64985232228859,-79.38557624816895,Hotel
"First Canadian Place, Underground city",43.6484292,-79.3822802,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
"First Canadian Place, Underground city",43.6484292,-79.3822802,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
"First Canadian Place, Underground city",43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Tim Hortons,43.6470614299643,-79.3826620280743,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,WVRST,43.644895,-79.382196,Beer Bar
"First Canadian Place, Underground city",43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"First Canadian Place, Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
"First Canadian Place, Underground city",43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
"First Canadian Place, Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
"First Canadian Place, Underground city",43.6484292,-79.3822802,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
"First Canadian Place, Underground city",43.6484292,-79.3822802,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,43.6470880873779,-79.38744381256471,Theater
"First Canadian Place, Underground city",43.6484292,-79.3822802,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
"First Canadian Place, Underground city",43.6484292,-79.3822802,Momofuku Nikai,43.649464332475084,-79.38600545809963,Cocktail Bar
"First Canadian Place, Underground city",43.6484292,-79.3822802,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
"First Canadian Place, Underground city",43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
"First Canadian Place, Underground city",43.6484292,-79.3822802,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
"First Canadian Place, Underground city",43.6484292,-79.3822802,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
"First Canadian Place, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
"First Canadian Place, Underground city",43.6484292,-79.3822802,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
"First Canadian Place, Underground city",43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
"First Canadian Place, Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
"First Canadian Place, Underground city",43.6484292,-79.3822802,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bannock,43.652101173138405,-79.38117828399939,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Marché Mövenpick,43.64723237089591,-79.37759119081164,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
Christie,43.669542,-79.4225637,Starbucks,43.671585333016466,-79.42136550708386,Coffee Shop
Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
Christie,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306477,Diner
Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
Christie,43.669542,-79.4225637,Loblaws,43.671806531827656,-79.42110162429452,Grocery Store
Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
Christie,43.669542,-79.4225637,Faema Caffe,43.6720032,-79.4222086,Café
Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
Christie,43.669542,-79.4225637,Queens Club,43.672386069777616,-79.41810570233238,Athletics & Sports
Christie,43.669542,-79.4225637,Pioneer Gas,43.67035525082211,-79.42840047898076,Convenience Store
Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Supermarket
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Planet Fitness Toronto Galleria,43.66758797288865,-79.44257365441428,Gym / Fitness Center
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,TD Canada Trust,43.6679361,-79.4418413,Bank
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Dollarama,43.66772306260845,-79.44083823709057,Discount Store
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Rexall,43.66802049335871,-79.44087550054661,Pharmacy
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Dollarama,43.66572087835352,-79.44613637147687,Discount Store
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666847182214646,-79.44687008857727,Pharmacy
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Food Basics,43.66683479434923,-79.446812421531,Supermarket
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,LCBO,43.66700154292355,-79.44174720320675,Liquor Store
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Batl Backyard Axe Throwing League,43.667027,-79.44314,Athletics & Sports
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Wallace Emerson Community Centre,43.66729321721379,-79.43947609874155,Pool
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Rush Hour,43.671182993989646,-79.44031341350525,Portuguese Restaurant
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
"Little Portugal, Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
